0,1,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
TT11\cl-maze1.2,1.0,FiringRate,3.3360243930103612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14835296315016241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260523250527755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT11\cl-maze1.2,2.0,Timestamps,3054960271831.0,3054986899761.0,3055065613645.0,3055070118127.0,3056000244244.0,3056035145698.0,3056095042507.0,3056281933800.0,3056478369887.0,3056606001252.0,3056639937271.0,3056709508522.0,3056798967434.0,3056893531406.0,3057161741635.0,3057231746689.0,3057234516610.0,3057281731447.0,3057991330375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT11\cl-maze1.2,2.0,FiringRate,0.0,0.0,2.6082896662171717,18.927414940985898,9.759508288088137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.933975058490658,1.5784945897097937,3.6176907143181998,0.4684714059107974,5.181573436589755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT11\cl-maze1.2,3.0,Timestamps,3054882059699.0,3054887230070.0,3054956169095.0,3055019367620.0,3055096512225.0,3055179397847.0,3055266120239.0,3055298320819.0,3055301323809.0,3055333657609.0,3055370194854.0,3055391249319.0,3055408833363.0,3055478072806.0,3055513809608.0,3055537100192.0,3055665397467.0,3055709846167.0,3055807213089.0,3055838977682.0,3055867306236.0,3055930807392.0,3055937278951.0,3055998476489.0,3056019229926.0,3056050931728.0,3056077622671.0,3056108222509.0,3056154936524.0,3056158873898.0,3056174958985.0,3056217567860.0,3056340094791.0,3056344564345.0,3056358013284.0,3056420843822.0,3056449809009.0,3056513906026.0,3056634763668.0,3056729462958.0,3056818654599.0,3056889126848.0,3056931338060.0,3056962135887.0,3056988428773.0,3057117062707.0,3057182496188.0,3057204851786.0,3057211559034.0,3057304689455.0,3057386339155.0,3057493583592.0,3057531055884.0,3057636597329.0,3057719382507.0,3057793361199.0,3057798096976.0,3057886220155.0,3057889391076.0,3057959230661.0,3057974111137.0,3057991062247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT11\cl-maze1.2,3.0,FiringRate,0.0,0.0,0.4913933680076874,2.3728747940126125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3313886183581183,0.6442840248809605,0.0,0.0,1.2807728080662046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3067917716737503,0.0,0.0,0.7877638221040226,3.810871043172596,0.0,1.57909779826394,2.4304447227753734,0.6517642933538943,0.0,0.0,0.7485887231097573,0.0,0.0,0.820525612296725,0.0,0.0,0.0,0.4407564879905978,1.9687709181910056,0.0,0.0,0.4654208158156696,1.664597017707983,0.0,0.0,0.0,5.97232424942815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14693611026908557,0.4967737031846671,1.5441072697496725,5.308998904829369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TT11\cl-maze1.2,4.0,Timestamps,3054891467171.0,3054960740256.0,3054987433513.0,3054995374626.0,3055028910045.0,3055066181117.0,3055095344213.0,3055178529442.0,3055264285912.0,3055296484989.0,3055327517034.0,3055369260261.0,3055389814622.0,3055412371406.0,3055470197598.0,3055506433892.0,3055513210723.0,3055535899406.0,3055566630209.0,3055573903258.0,3055609541859.0,3055618616618.0,3055646045589.0,3055663963113.0,3055708610132.0,3055731066811.0,3055745848012.0,3055751053389.0,3055781953571.0,3055805812113.0,3055837575613.0,3055863769956.0,3055885592290.0,3055905881956.0,3055929337440.0,3055956832822.0,3055962172491.0,3055985995914.0,3055997008794.0,3056017896049.0,3056035646921.0,3056051864716.0,3056079092318.0,3056095008374.0,3056112593456.0,3056118933218.0,3056159874995.0,3056177593003.0,3056189439052.0,3056198181810.0,3056201651416.0,3056219136054.0,3056281967449.0,3056299317698.0,3056345466300.0,3056421446167.0,3056450841733.0,3056478738900.0,3056498791192.0,3056516477428.0,3056553248314.0,3056589251959.0,3056606536256.0,3056640236652.0,3056644942922.0,3056685718246.0,3056709909322.0,3056718216727.0,3056730496956.0,3056736802595.0,3056761962145.0,3056798866829.0,3056819688707.0,3056893698667.0,3056902206758.0,3056936642166.0,3056960334786.0,3056986994670.0,3057042085078.0,3057047757144.0,3057128038859.0,3057132544365.0,3057160807397.0,3057174755144.0,3057183763107.0,3057191605368.0,3057212827024.0,3057222135737.0,3057225573813.0,3057232014027.0,3057271020403.0,3057281596763.0,3057289473360.0,3057303387336.0,3057385505755.0,3057498422584.0,3057529152571.0,3057542399377.0,3057614976481.0,3057637732282.0,3057645372379.0,3057720717975.0,3057798462960.0,3057806037383.0,3057896298136.0,3057909745311.0,3057965871082.0,3057971541917.0,3057994065346.0,3058011616079.0
TT11\cl-maze1.2,4.0,FiringRate,0.0,1.3115100558159944,0.0,1.630334991044366,0.0,2.305006089057752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.883952406860585,0.0,0.0,0.0,0.0,0.9564359371239014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164156204785386,1.5768062315382272,0.0,0.0,5.993637154796468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3939037156362077,0.5658813177112364,0.0,0.0,0.0,0.4685565739893,0.0,0.0,3.2099946393089525,0.5399350836048982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050498135319505,0.0,0.0,0.0,4.278285348797909,0.0,0.0,0.0,0.0,0.0,0.0,4.456066225246046,0.33284759773903283,0.1884604533642358,4.291256136496275,0.0,0.0,1.1117460416282188,0.0,0.0,0.6821021843640352,0.26063515222787015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.970663132085273,0.0,0.0
TT14\cl-maze1.1,0.0,Timestamps,3054896271966.0,3054961806366.0,3054988168494.0,3055029410476.0,3055066681602.0,3055095012950.0,3055178130849.0,3055260315289.0,3055296218550.0,3055327217016.0,3055368993264.0,3055389547330.0,3055412939273.0,3055469964873.0,3055506167808.0,3055535231954.0,3055566362444.0,3055608840057.0,3055645845499.0,3055663630678.0,3055708342572.0,3055730765982.0,3055745382213.0,3055751187001.0,3055781717454.0,3055805511196.0,3055837310298.0,3055860568060.0,3055879353459.0,3055902910944.0,3055928836967.0,3055956565957.0,3055985727944.0,3055996374642.0,3056017629101.0,3056036516229.0,3056052365197.0,3056079691883.0,3056095743194.0,3056112994350.0,3056120802174.0,3056160175982.0,3056191007313.0,3056221405073.0,3056283135622.0,3056300720053.0,3056346000911.0,3056422445251.0,3056479339406.0,3056499291396.0,3056517743190.0,3056552914248.0,3056588884179.0,3056592521002.0,3056608103623.0,3056640637865.0,3056646510814.0,3056685417283.0,3056718216727.0,3056762761492.0,3056799669317.0,3056902206758.0,3056959999156.0,3056986728626.0,3057041851286.0,3057128906478.0,3057175423221.0,3057184631629.0,3057191671148.0,3057225673947.0,3057281596763.0,3057289473360.0,3057303153789.0,3057385238831.0,3057498921443.0,3057528919433.0,3057542133146.0,3057616244063.0,3057638133667.0,3057645339798.0,3057677640539.0,3057799163396.0,3057807941775.0,3057896665015.0,3057910679983.0,3057965936722.0,3057994465693.0,3058012351720.0,,,,,,,,,,,,,,,,,,,,,,
TT14\cl-maze1.1,0.0,FiringRate,0.0,1.0780243866364647,0.8034980448080327,3.6787601527211002,2.937668548732984,7.918295856039046,3.5348429469278684,1.1265704109886578,8.326824532157364,7.043220723972658,3.9978811230048077,4.27785525448961,5.000191674014171,6.394366137142102,3.3230540195661424,4.442366404159832,0.0,3.9882744730492354,10.717102781302513,6.001824554664618,7.478998038632765,2.1373549804645755,3.568806773024246,5.968706074053736,0.0,6.023189278723084,4.271551042899187,1.8166017049896963,0.4634276063516152,3.330524590928317,1.4282510922550227,0.0,0.0,2.1429864873987037,3.5281271113635686,0.0,5.295030261097942,0.0,1.111548320117024,3.618012326051136,8.83721670092561,5.003859226428383,0.36537835476703656,0.8645789774163325,3.33182290694885,4.27962499072748,5.173177282716208,4.995154699941057,4.740946767069383,1.6648076314781826,2.993241261232138,3.5353115758474583,5.7366276023573715,4.259778321136168,4.732854052979569,7.266200903188771,6.3177080618693156,3.520730058584948,1.6968623318621538,2.1619210954392423,2.7287028156120003,3.745079901279694,2.4451626430496556,3.7483858513427655,6.430578687776113,5.625240830623061,1.5788061068220212,4.99345856927425,6.299639188165498,2.1432620662975252,0.0,2.906160090672195,2.313422477212789,2.3112623190281605,7.183916647409779,2.136916514945594,6.407586582513696,1.1994693547574553,4.135059307088111,4.279667726597707,1.1527931216677074,2.26726419658813,15.084093823063577,2.8332315393715977,9.984623679533518,9.549430581096493,0.8808469519612498,2.996111047859878,,,,,,,,,,,,,,,,,,,,,,
TT14\cl-maze1.1,1.0,Timestamps,3054900110039.0,3054966847346.0,3055001481565.0,3055031844623.0,3055055903905.0,3055093275434.0,3055109827368.0,3055176895291.0,3055253742852.0,3055294417258.0,3055325516225.0,3055367693755.0,3055387812701.0,3055414139440.0,3055468429760.0,3055504600125.0,3055530860721.0,3055544908170.0,3055565095647.0,3055605103087.0,3055635835751.0,3055640906831.0,3055662430552.0,3055706841490.0,3055729732517.0,3055744314219.0,3055780150510.0,3055804308306.0,3055836009184.0,3055856528991.0,3055877884266.0,3055901442975.0,3055927603506.0,3055951793210.0,3055984562060.0,3055994805457.0,3056015926205.0,3056038382708.0,3056054165182.0,3056097110232.0,3056122236604.0,3056164179138.0,3056227144503.0,3056285604734.0,3056302757513.0,3056347567778.0,3056424547462.0,3056480905689.0,3056500825747.0,3056506064012.0,3056519545924.0,3056551244487.0,3056587682120.0,3056609338660.0,3056647443175.0,3056683949672.0,3056720585907.0,3056766734781.0,3056801170075.0,3056905576452.0,3056958599178.0,3056985093844.0,3057038980390.0,3057061203049.0,3057066410173.0,3057136214505.0,3057176857350.0,3057192506933.0,3057227108703.0,3057291106663.0,3057300917061.0,3057344328206.0,3057351870387.0,3057384102653.0,3057467690132.0,3057500424621.0,3057528319252.0,3057540631983.0,3057617578590.0,3057646272827.0,3057676138575.0,3057775805863.0,3057781678715.0,3057826626085.0,3057850917181.0,3057911212844.0,3057998236413.0,3058013852076.0,3058088631075.0,3058093968813.0,,,,,,,,,,,,,,,,,,,,
